year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,KARNATAKA,BIDAR,SCHEDULED TRIBES,TOTAL,MEDIUM,1283,7014,37,197,1320,7211
2015-16,KARNATAKA,BIDAR,SCHEDULED TRIBES,TOTAL,LARGE,48,620,6,85,54,705
2015-16,KARNATAKA,BIDAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,31876,46203,567,1001,32443,47204
2015-16,KARNATAKA,BIDAR,OTHERS,TOTAL,MARGINAL,66835,36563,1312,683,68147,37246
2015-16,KARNATAKA,BIDAR,OTHERS,TOTAL,SMALL,73169,103171,1488,2123,74657,105294
2015-16,KARNATAKA,BIDAR,OTHERS,TOTAL,SEMIMEDIUM,39548,105243,995,2715,40543,107958
2015-16,KARNATAKA,BIDAR,OTHERS,TOTAL,MEDIUM,13108,74648,404,2399,13512,77047
2015-16,KARNATAKA,BIDAR,OTHERS,TOTAL,LARGE,1437,19266,62,904,1499,20169
2015-16,KARNATAKA,BIDAR,OTHERS,TOTAL,ALL CLASSES,194097,338890,4261,8824,198358,347714
2015-16,KARNATAKA,BIDAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,87,34
2015-16,KARNATAKA,BIDAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,49,70
2015-16,KARNATAKA,BIDAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,29,77
2015-16,KARNATAKA,BIDAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,26,142
2015-16,KARNATAKA,BIDAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,16,268
2015-16,KARNATAKA,BIDAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,207,590
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED CASTE,TOTAL,MARGINAL,32050,13259,0,0,32050,13259
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED CASTE,TOTAL,SMALL,9514,12929,0,0,9514,12929
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,2294,5683,0,0,2294,5683
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED CASTE,TOTAL,MEDIUM,241,1242,0,0,241,1242
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED CASTE,TOTAL,LARGE,13,167,0,0,13,167
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,44112,33280,0,0,44112,33280
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED TRIBES,TOTAL,MARGINAL,10274,4072,0,0,10274,4072
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED TRIBES,TOTAL,SMALL,2875,3891,0,0,2875,3891
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,957,2372,0,0,957,2372
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED TRIBES,TOTAL,MEDIUM,133,682,0,0,133,682
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED TRIBES,TOTAL,LARGE,6,71,0,0,6,71
