year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,ANDHRA PRADESH,KRISHNA,OTHERS,TOTAL,SEMIMEDIUM,40683,109774,0,0,40683,109774
2015-16,ANDHRA PRADESH,KRISHNA,OTHERS,TOTAL,MEDIUM,10195,55130,0,0,10195,55130
2015-16,ANDHRA PRADESH,KRISHNA,OTHERS,TOTAL,LARGE,515,8370,0,0,515,8370
2015-16,ANDHRA PRADESH,KRISHNA,OTHERS,TOTAL,ALL CLASSES,560181,471602,0,0,560181,471602
2015-16,ANDHRA PRADESH,KRISHNA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,13,6
2015-16,ANDHRA PRADESH,KRISHNA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,4,5
2015-16,ANDHRA PRADESH,KRISHNA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,3,10
2015-16,ANDHRA PRADESH,KRISHNA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,16,104
2015-16,ANDHRA PRADESH,KRISHNA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,4,108
2015-16,ANDHRA PRADESH,KRISHNA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,40,233
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED CASTE,TOTAL,MARGINAL,51631,27178,0,0,51631,27178
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED CASTE,TOTAL,SMALL,20400,28277,0,0,20400,28277
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,7397,19118,0,0,7397,19118
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED CASTE,TOTAL,MEDIUM,1124,5915,0,0,1124,5915
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED CASTE,TOTAL,LARGE,40,646,0,0,40,646
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED CASTE,TOTAL,ALL CLASSES,80592,81135,0,0,80592,81135
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED TRIBES,TOTAL,MARGINAL,5197,2902,0,0,5197,2902
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED TRIBES,TOTAL,SMALL,3198,4460,0,0,3198,4460
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,1445,3848,0,0,1445,3848
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED TRIBES,TOTAL,MEDIUM,213,1105,0,0,213,1105
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED TRIBES,TOTAL,LARGE,7,281,0,0,7,281
2015-16,ANDHRA PRADESH,KURNOOL,SCHEDULED TRIBES,TOTAL,ALL CLASSES,10060,12596,0,0,10060,12596
2015-16,ANDHRA PRADESH,KURNOOL,OTHERS,TOTAL,MARGINAL,309371,163097,0,0,309371,163097
2015-16,ANDHRA PRADESH,KURNOOL,OTHERS,TOTAL,SMALL,189812,270558,0,0,189812,270558
2015-16,ANDHRA PRADESH,KURNOOL,OTHERS,TOTAL,SEMIMEDIUM,105476,284192,0,0,105476,284192
2015-16,ANDHRA PRADESH,KURNOOL,OTHERS,TOTAL,MEDIUM,33702,188648,0,0,33702,188648
2015-16,ANDHRA PRADESH,KURNOOL,OTHERS,TOTAL,LARGE,2215,35656,0,0,2215,35656
2015-16,ANDHRA PRADESH,KURNOOL,OTHERS,TOTAL,ALL CLASSES,640576,942150,0,0,640576,942150
2015-16,ANDHRA PRADESH,KURNOOL,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,53,23
2015-16,ANDHRA PRADESH,KURNOOL,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,22,29
2015-16,ANDHRA PRADESH,KURNOOL,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,20,57
2015-16,ANDHRA PRADESH,KURNOOL,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,23,132
2015-16,ANDHRA PRADESH,KURNOOL,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,39,3063
2015-16,ANDHRA PRADESH,KURNOOL,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,157,3305
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED CASTE,TOTAL,MARGINAL,78191,27781,0,0,78191,27781
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED CASTE,TOTAL,SMALL,12116,16508,0,0,12116,16508
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,3209,8159,0,0,3209,8159
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED CASTE,TOTAL,MEDIUM,692,3788,0,0,692,3788
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED CASTE,TOTAL,LARGE,35,531,0,0,35,531
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED CASTE,TOTAL,ALL CLASSES,94243,56767,0,0,94243,56767
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED TRIBES,TOTAL,MARGINAL,17763,6803,0,0,17763,6803
