year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,BIHAR,BEGUSARAI,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,598,257
2015-16,BIHAR,BEGUSARAI,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,63,83
2015-16,BIHAR,BEGUSARAI,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,80,234
2015-16,BIHAR,BEGUSARAI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,39,244
2015-16,BIHAR,BEGUSARAI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,10,156
2015-16,BIHAR,BEGUSARAI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,790,975
2015-16,BIHAR,BHAGALPUR,SCHEDULED CASTE,TOTAL,MARGINAL,39033,8854,4341,695,43374,9548
2015-16,BIHAR,BHAGALPUR,SCHEDULED CASTE,TOTAL,SMALL,795,857,69,79,864,936
2015-16,BIHAR,BHAGALPUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,SCHEDULED CASTE,TOTAL,ALL CLASSES,39828,9711,4410,774,44238,10485
2015-16,BIHAR,BHAGALPUR,SCHEDULED TRIBES,TOTAL,MARGINAL,17649,5248,952,255,18601,5503
2015-16,BIHAR,BHAGALPUR,SCHEDULED TRIBES,TOTAL,SMALL,147,216,6,7,153,223
2015-16,BIHAR,BHAGALPUR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,2,4,1,2,3,7
