year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,HARYANA,HISSAR,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,HISSAR,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,HISSAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,HISSAR,OTHERS,TOTAL,MARGINAL,19255,9568,21616,12243,40871,21811
2015-16,HARYANA,HISSAR,OTHERS,TOTAL,SMALL,8450,12254,14270,21036,22720,33290
2015-16,HARYANA,HISSAR,OTHERS,TOTAL,SEMIMEDIUM,6353,17659,15762,45428,22115,63086
2015-16,HARYANA,HISSAR,OTHERS,TOTAL,MEDIUM,2946,17139,13064,80668,16010,97807
2015-16,HARYANA,HISSAR,OTHERS,TOTAL,LARGE,193,2499,3789,65048,3982,67546
2015-16,HARYANA,HISSAR,OTHERS,TOTAL,ALL CLASSES,37197,59118,68501,224422,105698,283540
2015-16,HARYANA,HISSAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,156,109
2015-16,HARYANA,HISSAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,83,150
2015-16,HARYANA,HISSAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,75,226
2015-16,HARYANA,HISSAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,103,698
2015-16,HARYANA,HISSAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,133,4211
2015-16,HARYANA,HISSAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,550,5394
2015-16,HARYANA,JHAJJAR,SCHEDULED CASTE,TOTAL,MARGINAL,4,1,3,1,7,2
2015-16,HARYANA,JHAJJAR,SCHEDULED CASTE,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,4,1,3,1,7,2
2015-16,HARYANA,JHAJJAR,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,JHAJJAR,OTHERS,TOTAL,MARGINAL,14284,7337,28326,13982,42610,21318
2015-16,HARYANA,JHAJJAR,OTHERS,TOTAL,SMALL,3101,4538,10862,15699,13963,20237
2015-16,HARYANA,JHAJJAR,OTHERS,TOTAL,SEMIMEDIUM,2260,6245,8648,24677,10908,30921
2015-16,HARYANA,JHAJJAR,OTHERS,TOTAL,MEDIUM,657,3702,5903,35407,6560,39108
2015-16,HARYANA,JHAJJAR,OTHERS,TOTAL,LARGE,44,842,980,15907,1024,16750
2015-16,HARYANA,JHAJJAR,OTHERS,TOTAL,ALL CLASSES,20346,22662,54719,105672,75065,128335
2015-16,HARYANA,JHAJJAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,120,74
2015-16,HARYANA,JHAJJAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,30,50
2015-16,HARYANA,JHAJJAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,60,168
2015-16,HARYANA,JHAJJAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,42,266
2015-16,HARYANA,JHAJJAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,51,1068
2015-16,HARYANA,JHAJJAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,303,1626
2015-16,HARYANA,JIND,SCHEDULED CASTE,TOTAL,MARGINAL,488,241,512,237,1000,479
2015-16,HARYANA,JIND,SCHEDULED CASTE,TOTAL,SMALL,75,104,155,210,230,313
2015-16,HARYANA,JIND,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,24,66,69,175,93,241
2015-16,HARYANA,JIND,SCHEDULED CASTE,TOTAL,MEDIUM,11,57,21,119,32,176
2015-16,HARYANA,JIND,SCHEDULED CASTE,TOTAL,LARGE,0,0,1,10,1,10
2015-16,HARYANA,JIND,SCHEDULED CASTE,TOTAL,ALL CLASSES,598,467,758,751,1356,1219
2015-16,HARYANA,JIND,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,JIND,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,JIND,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,JIND,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,JIND,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,JIND,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,JIND,OTHERS,TOTAL,MARGINAL,14913,6919,27438,12113,42351,19031
2015-16,HARYANA,JIND,OTHERS,TOTAL,SMALL,5983,8503,11741,16973,17724,25476
2015-16,HARYANA,JIND,OTHERS,TOTAL,SEMIMEDIUM,4169,11507,11852,33734,16021,45241
2015-16,HARYANA,JIND,OTHERS,TOTAL,MEDIUM,1751,9746,10672,64478,12423,74224
2015-16,HARYANA,JIND,OTHERS,TOTAL,LARGE,150,2511,2887,42802,3037,45313
2015-16,HARYANA,JIND,OTHERS,TOTAL,ALL CLASSES,26966,39185,64590,170100,91556,209285
2015-16,HARYANA,JIND,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,251,139
2015-16,HARYANA,JIND,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,107,171
2015-16,HARYANA,JIND,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,101,305
