year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED TRIBES,TOTAL,SMALL,26,38,37,55,63,93
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,15,40,52,149,67,189
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED TRIBES,TOTAL,MEDIUM,1,5,23,121,24,125
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED TRIBES,TOTAL,LARGE,0,0,1,12,1,12
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED TRIBES,TOTAL,ALL CLASSES,79,99,139,351,218,450
2015-16,UTTARAKHAND,NAINITAL,OTHERS,TOTAL,MARGINAL,22182,9478,3593,1780,25775,11258
2015-16,UTTARAKHAND,NAINITAL,OTHERS,TOTAL,SMALL,5991,8224,2389,3523,8380,11746
2015-16,UTTARAKHAND,NAINITAL,OTHERS,TOTAL,SEMIMEDIUM,1690,4413,2359,6440,4049,10853
2015-16,UTTARAKHAND,NAINITAL,OTHERS,TOTAL,MEDIUM,317,1642,941,5439,1258,7080
2015-16,UTTARAKHAND,NAINITAL,OTHERS,TOTAL,LARGE,7,86,116,1756,123,1842
2015-16,UTTARAKHAND,NAINITAL,OTHERS,TOTAL,ALL CLASSES,30187,23843,9398,18936,39585,42780
2015-16,UTTARAKHAND,NAINITAL,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,45,21
2015-16,UTTARAKHAND,NAINITAL,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,13,18
2015-16,UTTARAKHAND,NAINITAL,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,10,24
2015-16,UTTARAKHAND,NAINITAL,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,5,40
2015-16,UTTARAKHAND,NAINITAL,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,9,449
2015-16,UTTARAKHAND,NAINITAL,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,82,552
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED CASTE,TOTAL,MARGINAL,10714,3537,304,133,11018,3670
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED CASTE,TOTAL,SMALL,449,637,80,109,529,747
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,114,298,7,17,121,315
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED CASTE,TOTAL,MEDIUM,12,58,0,0,12,58
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED CASTE,TOTAL,ALL CLASSES,11289,4530,391,260,11680,4790
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED TRIBES,TOTAL,MARGINAL,45,20,0,0,45,20
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED TRIBES,TOTAL,SMALL,6,8,0,0,6,8
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,1,3,0,0,1,3
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTARAKHAND,PAURI GARHWAL,SCHEDULED TRIBES,TOTAL,ALL CLASSES,52,32,0,0,52,32
2015-16,UTTARAKHAND,PAURI GARHWAL,OTHERS,TOTAL,MARGINAL,48354,25668,1853,1179,50207,26847
2015-16,UTTARAKHAND,PAURI GARHWAL,OTHERS,TOTAL,SMALL,11711,16432,2118,2991,13829,19423
2015-16,UTTARAKHAND,PAURI GARHWAL,OTHERS,TOTAL,SEMIMEDIUM,2660,6889,711,1820,3371,8710
2015-16,UTTARAKHAND,PAURI GARHWAL,OTHERS,TOTAL,MEDIUM,207,1063,35,170,242,1232
2015-16,UTTARAKHAND,PAURI GARHWAL,OTHERS,TOTAL,LARGE,4,52,0,0,4,52
2015-16,UTTARAKHAND,PAURI GARHWAL,OTHERS,TOTAL,ALL CLASSES,62936,50104,4717,6160,67653,56264
2015-16,UTTARAKHAND,PAURI GARHWAL,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,12,4
2015-16,UTTARAKHAND,PAURI GARHWAL,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,4,6
2015-16,UTTARAKHAND,PAURI GARHWAL,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,5,15
2015-16,UTTARAKHAND,PAURI GARHWAL,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,2,13
2015-16,UTTARAKHAND,PAURI GARHWAL,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,2,226
2015-16,UTTARAKHAND,PAURI GARHWAL,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,25,264
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED CASTE,TOTAL,MARGINAL,15009,5290,0,0,15009,5290
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED CASTE,TOTAL,SMALL,471,645,0,0,471,645
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,57,152,0,0,57,152
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED CASTE,TOTAL,MEDIUM,6,29,0,0,6,29
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED CASTE,TOTAL,ALL CLASSES,15543,6117,0,0,15543,6117
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED TRIBES,TOTAL,MARGINAL,2451,1009,0,0,2451,1009
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED TRIBES,TOTAL,SMALL,228,316,0,0,228,316
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,37,98,0,0,37,98
