year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,RAJASTHAN,BUNDI,SCHEDULED TRIBES,TOTAL,LARGE,91,1190,251,3452,342,4642
2015-16,RAJASTHAN,BUNDI,SCHEDULED TRIBES,TOTAL,ALL CLASSES,35155,55888,7274,19729,42429,75616
2015-16,RAJASTHAN,BUNDI,OTHERS,TOTAL,MARGINAL,38363,20594,5098,2596,43461,23190
2015-16,RAJASTHAN,BUNDI,OTHERS,TOTAL,SMALL,22384,32231,3583,5264,25967,37495
2015-16,RAJASTHAN,BUNDI,OTHERS,TOTAL,SEMIMEDIUM,14428,39589,3406,9595,17834,49184
2015-16,RAJASTHAN,BUNDI,OTHERS,TOTAL,MEDIUM,5099,28293,1880,11017,6979,39311
2015-16,RAJASTHAN,BUNDI,OTHERS,TOTAL,LARGE,289,3831,234,3547,523,7378
2015-16,RAJASTHAN,BUNDI,OTHERS,TOTAL,ALL CLASSES,80563,124539,14201,32019,94764,156558
2015-16,RAJASTHAN,BUNDI,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,76,44
2015-16,RAJASTHAN,BUNDI,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,65,96
2015-16,RAJASTHAN,BUNDI,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,60,171
2015-16,RAJASTHAN,BUNDI,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,34,219
2015-16,RAJASTHAN,BUNDI,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,11,223
2015-16,RAJASTHAN,BUNDI,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,246,753
2015-16,RAJASTHAN,CHITTORGARH,SCHEDULED CASTE,TOTAL,MARGINAL,19707,9676,3049,1660,22756,11336
2015-16,RAJASTHAN,CHITTORGARH,SCHEDULED CASTE,TOTAL,SMALL,7189,9764,2183,3095,9372,12859
2015-16,RAJASTHAN,CHITTORGARH,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,2550,6711,1480,4045,4030,10755
2015-16,RAJASTHAN,CHITTORGARH,SCHEDULED CASTE,TOTAL,MEDIUM,441,2320,485,2667,926,4986
2015-16,RAJASTHAN,CHITTORGARH,SCHEDULED CASTE,TOTAL,LARGE,12,244,18,247,30,491
