year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED CASTE,TOTAL,SMALL,643,911,274,382,917,1292
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,285,785,101,281,386,1066
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED CASTE,TOTAL,MEDIUM,97,559,46,252,143,812
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED CASTE,TOTAL,LARGE,6,71,1,10,7,82
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,1629,2780,655,1095,2284,3875
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED TRIBES,TOTAL,MARGINAL,76,55,30,18,106,73
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED TRIBES,TOTAL,SMALL,101,138,37,57,138,194
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,75,201,45,126,120,327
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED TRIBES,TOTAL,MEDIUM,23,114,29,167,52,281
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED TRIBES,TOTAL,LARGE,1,15,0,0,1,15
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,276,521,141,369,417,889
2015-16,GUJARAT,BHAVNAGAR,OTHERS,TOTAL,MARGINAL,45651,32157,14920,9483,60571,41640
2015-16,GUJARAT,BHAVNAGAR,OTHERS,TOTAL,SMALL,62295,90479,16137,23274,78432,113753
2015-16,GUJARAT,BHAVNAGAR,OTHERS,TOTAL,SEMIMEDIUM,36145,98226,10576,29266,46721,127492
2015-16,GUJARAT,BHAVNAGAR,OTHERS,TOTAL,MEDIUM,13317,74569,5454,31742,18771,106310
2015-16,GUJARAT,BHAVNAGAR,OTHERS,TOTAL,LARGE,953,12292,683,9323,1636,21614
2015-16,GUJARAT,BHAVNAGAR,OTHERS,TOTAL,ALL CLASSES,158361,307722,47770,103088,206131,410810
2015-16,GUJARAT,BHAVNAGAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,25,14
2015-16,GUJARAT,BHAVNAGAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,25,36
2015-16,GUJARAT,BHAVNAGAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,32,87
2015-16,GUJARAT,BHAVNAGAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,30,184
2015-16,GUJARAT,BHAVNAGAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,63,4224
2015-16,GUJARAT,BHAVNAGAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,175,4545
2015-16,GUJARAT,BOTAD,SCHEDULED CASTE,TOTAL,MARGINAL,289,216,98,75,387,291
2015-16,GUJARAT,BOTAD,SCHEDULED CASTE,TOTAL,SMALL,436,622,137,198,573,820
2015-16,GUJARAT,BOTAD,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,301,805,150,414,451,1219
2015-16,GUJARAT,BOTAD,SCHEDULED CASTE,TOTAL,MEDIUM,95,530,96,538,191,1068
2015-16,GUJARAT,BOTAD,SCHEDULED CASTE,TOTAL,LARGE,1,11,2,36,3,47
2015-16,GUJARAT,BOTAD,SCHEDULED CASTE,TOTAL,ALL CLASSES,1122,2184,483,1260,1605,3444
2015-16,GUJARAT,BOTAD,SCHEDULED TRIBES,TOTAL,MARGINAL,13,9,8,5,21,14
2015-16,GUJARAT,BOTAD,SCHEDULED TRIBES,TOTAL,SMALL,21,26,11,17,32,43
2015-16,GUJARAT,BOTAD,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,21,59,9,27,30,85
2015-16,GUJARAT,BOTAD,SCHEDULED TRIBES,TOTAL,MEDIUM,11,60,7,41,18,101
2015-16,GUJARAT,BOTAD,SCHEDULED TRIBES,TOTAL,LARGE,0,0,1,12,1,12
2015-16,GUJARAT,BOTAD,SCHEDULED TRIBES,TOTAL,ALL CLASSES,66,154,36,101,102,255
2015-16,GUJARAT,BOTAD,OTHERS,TOTAL,MARGINAL,12556,8949,4162,2635,16718,11584
2015-16,GUJARAT,BOTAD,OTHERS,TOTAL,SMALL,23356,34614,5639,8335,28995,42950
2015-16,GUJARAT,BOTAD,OTHERS,TOTAL,SEMIMEDIUM,18708,50841,5228,14522,23936,65363
2015-16,GUJARAT,BOTAD,OTHERS,TOTAL,MEDIUM,7107,39627,2904,16864,10011,56491
2015-16,GUJARAT,BOTAD,OTHERS,TOTAL,LARGE,375,4781,318,4096,693,8877
2015-16,GUJARAT,BOTAD,OTHERS,TOTAL,ALL CLASSES,62102,138814,18251,46450,80353,185264
2015-16,GUJARAT,BOTAD,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,2,2
2015-16,GUJARAT,BOTAD,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,3,4
2015-16,GUJARAT,BOTAD,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,14,38
2015-16,GUJARAT,BOTAD,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,9,68
2015-16,GUJARAT,BOTAD,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,39,3137
2015-16,GUJARAT,BOTAD,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,67,3248
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED CASTE,TOTAL,MARGINAL,393,210,577,307,970,517
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED CASTE,TOTAL,SMALL,253,373,321,455,574,827
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,175,405,146,385,321,790
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED CASTE,TOTAL,MEDIUM,20,100,47,251,67,351
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED CASTE,TOTAL,LARGE,0,0,2,27,2,27
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED CASTE,TOTAL,ALL CLASSES,841,1088,1093,1423,1934,2511
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED TRIBES,TOTAL,MARGINAL,11373,6693,11439,6697,22812,13389
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED TRIBES,TOTAL,SMALL,9642,13575,11324,16179,20966,29755
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,5035,12449,7700,21227,12735,33675
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED TRIBES,TOTAL,MEDIUM,888,4750,3355,18552,4243,23302
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED TRIBES,TOTAL,LARGE,28,403,150,2760,178,3163
2015-16,GUJARAT,CHHOTAUDEPUR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,26966,37870,33968,65415,60934,103285
2015-16,GUJARAT,CHHOTAUDEPUR,OTHERS,TOTAL,MARGINAL,9920,6030,8440,4855,18360,10885
2015-16,GUJARAT,CHHOTAUDEPUR,OTHERS,TOTAL,SMALL,9393,13275,8234,11812,17627,25087
2015-16,GUJARAT,CHHOTAUDEPUR,OTHERS,TOTAL,SEMIMEDIUM,4858,13026,5659,15702,10517,28728
2015-16,GUJARAT,CHHOTAUDEPUR,OTHERS,TOTAL,MEDIUM,1476,8018,2333,12867,3809,20886
2015-16,GUJARAT,CHHOTAUDEPUR,OTHERS,TOTAL,LARGE,84,1200,98,1283,182,2483
2015-16,GUJARAT,CHHOTAUDEPUR,OTHERS,TOTAL,ALL CLASSES,25731,41549,24764,46520,50495,88068
2015-16,GUJARAT,CHHOTAUDEPUR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,2,1
2015-16,GUJARAT,CHHOTAUDEPUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,5,7
2015-16,GUJARAT,CHHOTAUDEPUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,GUJARAT,CHHOTAUDEPUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,3,18
2015-16,GUJARAT,CHHOTAUDEPUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,4,226
2015-16,GUJARAT,CHHOTAUDEPUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,14,253
2015-16,GUJARAT,DAHOD,SCHEDULED CASTE,TOTAL,MARGINAL,345,137,536,257,881,394
2015-16,GUJARAT,DAHOD,SCHEDULED CASTE,TOTAL,SMALL,100,142,339,477,439,619
