year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,1539,3744,47,105,1586,3849
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED CASTE,TOTAL,MEDIUM,322,1564,10,59,332,1623
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED CASTE,TOTAL,LARGE,10,124,0,0,10,124
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED CASTE,TOTAL,ALL CLASSES,8127,11651,191,284,8318,11936
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED TRIBES,TOTAL,MARGINAL,208,144,17,6,225,150
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED TRIBES,TOTAL,SMALL,328,429,10,14,338,443
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,155,349,6,12,161,361
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED TRIBES,TOTAL,MEDIUM,23,112,0,0,23,112
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED TRIBES,TOTAL,ALL CLASSES,714,1031,33,33,747,1065
2015-16,MADHYA PRADESH,BHOPAL,OTHERS,TOTAL,MARGINAL,19798,11560,396,202,20194,11762
2015-16,MADHYA PRADESH,BHOPAL,OTHERS,TOTAL,SMALL,22681,31686,277,408,22958,32094
2015-16,MADHYA PRADESH,BHOPAL,OTHERS,TOTAL,SEMIMEDIUM,14395,38575,269,729,14664,39304
2015-16,MADHYA PRADESH,BHOPAL,OTHERS,TOTAL,MEDIUM,5679,31940,132,801,5811,32740
2015-16,MADHYA PRADESH,BHOPAL,OTHERS,TOTAL,LARGE,450,6350,19,316,469,6666
2015-16,MADHYA PRADESH,BHOPAL,OTHERS,TOTAL,ALL CLASSES,63003,120110,1093,2456,64096,122566
