year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,KERALA,KOZHIKODE,SCHEDULED CASTE,TOTAL,ALL CLASSES,39107,2481,149,42,39256,2523
2015-16,KERALA,KOZHIKODE,SCHEDULED TRIBES,TOTAL,MARGINAL,1779,195,5,2,1784,197
2015-16,KERALA,KOZHIKODE,SCHEDULED TRIBES,TOTAL,SMALL,10,10,0,0,10,10
2015-16,KERALA,KOZHIKODE,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,KERALA,KOZHIKODE,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,KERALA,KOZHIKODE,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KERALA,KOZHIKODE,SCHEDULED TRIBES,TOTAL,ALL CLASSES,1789,205,5,2,1794,207
2015-16,KERALA,KOZHIKODE,OTHERS,TOTAL,MARGINAL,626622,68216,1966,320,628588,68536
2015-16,KERALA,KOZHIKODE,OTHERS,TOTAL,SMALL,9461,12621,80,120,9541,12741
2015-16,KERALA,KOZHIKODE,OTHERS,TOTAL,SEMIMEDIUM,2392,6005,74,205,2466,6210
2015-16,KERALA,KOZHIKODE,OTHERS,TOTAL,MEDIUM,360,1807,35,226,395,2034
2015-16,KERALA,KOZHIKODE,OTHERS,TOTAL,LARGE,40,550,5,51,45,601
2015-16,KERALA,KOZHIKODE,OTHERS,TOTAL,ALL CLASSES,638875,89201,2160,921,641035,90122
2015-16,KERALA,KOZHIKODE,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,4761,703
2015-16,KERALA,KOZHIKODE,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,223,289
2015-16,KERALA,KOZHIKODE,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,70,184
2015-16,KERALA,KOZHIKODE,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,50,292
2015-16,KERALA,KOZHIKODE,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,25,1085
2015-16,KERALA,KOZHIKODE,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,5129,2553
2015-16,KERALA,MALAPPURAM,SCHEDULED CASTE,TOTAL,MARGINAL,54561,3070,248,33,54809,3102
2015-16,KERALA,MALAPPURAM,SCHEDULED CASTE,TOTAL,SMALL,660,948,10,12,670,960
